"Incident (a.) Liable to happen; apt to occur; befalling; hence, naturally happening or appertaining.",FALSE
"Incident (a.) Dependent upon, or appertaining to, another thing, called the principal.",TRUE
Incident (n.) That which falls out or takes place; an event; casualty; occurrence.,FALSE
Incident (n.) That which happens aside from the main design; an accidental or subordinate action or event.,TRUE
"Incident (n.) Something appertaining to, passing with, or depending on, another, called the principal.",FALSE
"Incindental (a.) Happening, as an occasional event, without regularity; coming without design; casual; accidental; hence, not of prime concern; subordinate; collateral; as, an incidental conversation; an incidental occurrence; incidental expenses.",TRUE
"Incendental (n.) An incident; that which is incidental; esp., in the plural, an aggregate of subordinate or incidental items not particularized; as, the expense of tuition and incidentals.",FALSE
Incidently (adv.) Incidentally.,TRUE
Incinerable (a.) Capable of being incinerated or reduced to ashes.,FALSE
Incinerate () Reduced to ashes by burning; thoroughly consumed.,TRUE
Incinerated (imp. & p. p.) of Incinerate,FALSE
Incinerating (p. pr. & vb. n.) of Incinerate,TRUE
Incinerate (v. t.) To burn to ashes; to consume; to burn.,FALSE
"Incineration (n.) The act of incinerating, or the state of being incinerated; cremation.",TRUE
Incipience (n.) Alt. of Incipiency,FALSE
Incipiency (n.) Beginning; commencement; incipient state.,TRUE
"Incipient (a.) Beginning to be, or to show itself; commencing; initial; as, the incipient stage of a fever; incipient light of day.",FALSE
Incircle (v. t.) See Encircle.,TRUE
Incirclet (n.) A small circle.,FALSE
Incircumscriptible (a.) Incapable of being circumscribed or limited.,TRUE
Incircumscription (n.) Condition or quality of being incircumscriptible or limitless.,FALSE
Incircumspect (a.) Not circumspect; heedless; careless; reckless; impolitic.,TRUE
Incircumspection (n.) Want of circumspection.,FALSE
Incised (imp. & p. p.) of Incise,TRUE
Incising (p. pr. & vb. n.) of Incise,FALSE
Incise (v. t.) To cut in or into with a sharp instrument; to carve; to engrave.,TRUE
"Incise (v. t.) To cut, gash, or wound with a sharp instrument; to cut off.",FALSE
Incised (a.) Cut in; carved; engraved.,TRUE
"Incised (a.) Having deep and sharp notches, as a leaf or a petal.",FALSE
Incisely (adv.) In an incised manner.,TRUE
"Incision (n.) The act of incising, or cutting into a substance.",FALSE
Incision (n.) That which is produced by incising; the separation of the parts of any substance made by a cutting or pointed instrument; a cut; a gash.,TRUE
Incision (n.) Separation or solution of viscid matter by medicines.,FALSE
"Incisive (a.) Having the quality of incising, cutting, or penetrating, as with a sharp instrument; cutting; hence, sharp; acute; sarcastic; biting.",TRUE
"Incisive (a.) Of or pertaining to the incisors; incisor; as, the incisive bones, the premaxillaries.",FALSE
Incisor (n.) One of the teeth in front of the canines in either jaw; an incisive tooth. See Tooth.,TRUE
"Incisor (a.) Adapted for cutting; of or pertaining to the incisors; incisive; as, the incisor nerve; an incisor foramen; an incisor tooth.",FALSE
Incisory (a.) Having the quality of cutting; incisor; incisive.,TRUE
Incisure (n.) A cut; an incision; a gash.,FALSE
Incitant (a.) Inciting; stimulating.,TRUE
Incitant (n.) That which incites; an inciting agent or cause; a stimulant.,FALSE
Incitation (n.) The act of inciting or moving to action.,TRUE
Incitation (n.) That which incites to action; that which rouses or prompts; incitement; motive; incentive.,FALSE
Incitative (n.) A provocative; an incitant; a stimulant.,TRUE
Incited (imp. & p. p.) of Incite,FALSE
Inciting (p. pr. & vb. n.) of Incite,TRUE
Incite (v. t.) To move to action; to stir up; to rouse; to spur or urge on.,FALSE
Incitement (n.) The act of inciting.,TRUE
"Incitement (n.) That which incites the mind, or moves to action; motive; incentive; impulse.",FALSE
"Inciter (n.) One who, or that which, incites.",TRUE
Incitingly (adv.) So as to incite or stimulate.,FALSE
"Incito-motor (a.) Inciting to motion; -- applied to that action which, in the case of muscular motion, commences in the nerve centers, and excites the muscles to contraction. Opposed to excito-motor.",TRUE
Incito-motory (a.) Incitomotor.,FALSE
Incivil (a.) Uncivil; rude.,TRUE
Incivilities (pl. ) of Incivility,FALSE
Incivility (n.) The quality or state of being uncivil; want of courtesy; rudeness of manner; impoliteness.,TRUE
Incivility (n.) Any act of rudeness or ill breeding.,FALSE
Incivility (n.) Want of civilization; a state of rudeness or barbarism.,TRUE
Incivilization (n.) The state of being uncivilized; want of civilization; barbarism.,FALSE
Incivilly (adv.) Uncivilly.,TRUE
Incivism (n.) Want of civism; want of patriotism or love to one's country; unfriendliness to one's state or government.,FALSE
Inclamation (n.) Exclamation.,TRUE
Inclasp (v. t.) To clasp within; to hold fast to; to embrace or encircle.,FALSE
Inclaudent (a.) Not closing or shutting.,TRUE
Inclavated (a.) Set; fast; fixed.,FALSE
"Inclave (a.) Resembling a series of dovetails; -- said of a line of division, such as the border of an ordinary.",TRUE
Incle (n.) Same as Inkle.,FALSE
Inclemencies (pl. ) of Inclemency,TRUE
Inclemency (n.) The state or quality of being inclement; want of clemency; want of mildness of temper; unmercifulness; severity.,FALSE
"Inclemency (n.) Physical severity or harshness (commonly in respect to the elements or weather); roughness; storminess; rigor; severe cold, wind, rain, or snow.",TRUE
Inclement (a.) Not clement; destitute of a mild and kind temper; void of tenderness; unmerciful; severe; harsh.,FALSE
"Inclement (a.) Physically severe or harsh (generally restricted to the elements or weather); rough; boisterous; stormy; rigorously cold, etc.; as, inclement weather.",TRUE
Inclemently (adv.) In an inclement manner.,FALSE
Inclinable (a.) Leaning; tending.,TRUE
"Inclinable (a.) Having a propensity of will or feeling; leaning in disposition; disposed; propense; as, a mind inclinable to truth.",FALSE
Inclinableness (n.) The state or quality of being inclinable; inclination.,TRUE
"Inclinnation (n.) The act of inclining, or state of being inclined; a leaning; as, an inclination of the head.",FALSE
"Inclinnation (n.) A direction or tendency from the true vertical or horizontal direction; as, the inclination of a column, or of a road bed.",TRUE
Inclinnation (n.) A tendency towards another body or point.,FALSE
"Inclinnation (n.) The angle made by two lines or planes; as, the inclination of the plane of the earth's equator to the plane of the ecliptic is about 23¡ 28'; the inclination of two rays of light.",TRUE
"Inclinnation (n.) A leaning or tendency of the mind, feelings, preferences, or will; propensity; a disposition more favorable to one thing than to another; favor; desire; love.",FALSE
Inclinnation (n.) A person or thing loved or admired.,TRUE
"Inclinnation (n.) Decantation, or tipping for pouring.",FALSE
"Inclinatory (a.) Having the quality of leaning or inclining; as, the inclinatory needle.",TRUE
Inclined (imp. & p. p.) of Incline,FALSE
Inclining (p. pr. & vb. n.) of Incline,TRUE
"Incline (v. i.) To deviate from a line, direction, or course, toward an object; to lean; to tend; as, converging lines incline toward each other; a road inclines to the north or south.",FALSE
"Incline (v. i.) Fig.: To lean or tend, in an intellectual or moral sense; to favor an opinion, a course of conduct, or a person; to have a propensity or inclination; to be disposed.",TRUE
Incline (v. i.) To bow; to incline the head.,FALSE
"Incline (v. t.) To cause to deviate from a line, position, or direction; to give a leaning, bend, or slope to; as, incline the column or post to the east; incline your head to the right.",TRUE
"Incline (v. t.) To impart a tendency or propensity to, as to the will or affections; to turn; to dispose; to influence.",FALSE
"Incline (v. t.) To bend; to cause to stoop or bow; as, to incline the head or the body in acts of reverence or civility.",TRUE
Incline (n.) An inclined plane; an ascent o/ descent; a grade or gradient; a slope.,FALSE
"Inclined (p. p. & a.) Having a leaning or tendency towards, or away from, a thing; disposed or moved by wish, desire, or judgment; as, a man inclined to virtue.",TRUE
Inclined (p. p. & a.) Making an angle with some line or plane; -- said of a line or plane.,FALSE
"Inclined (p. p. & a.) Bent out of a perpendicular position, or into a curve with the convex side uppermost.",TRUE
"Incliner (n.) One who, or that which, inclines; specifically, an inclined dial.",FALSE
"Inclining (a.) Same as Inclined, 3.",TRUE
Inclining (n.) Inclination; disposition.,FALSE
Inclining (n.) Party or side chosen; a following.,TRUE
"Inclinnometer (n.) An apparatus to determine the inclination of the earth's magnetic force to the plane of the horizon; -- called also inclination compass, and dip circle.",FALSE
Inclip (v. t.) To clasp; to inclose.,TRUE
Incloister (v. t.) To confine as in a cloister; to cloister.,FALSE
Inclosed (imp. & p. p.) of Inclose,TRUE
Inclosing (p. pr. & vb. n.) of Inclose,FALSE
"Inclose (v. t.) To surround; to shut in; to confine on all sides; to include; to shut up; to encompass; as, to inclose a fort or an army with troops; to inclose a town with walls.",TRUE
"Inclose (v. t.) To put within a case, envelope, or the like; to fold (a thing) within another or into the same parcel; as, to inclose a letter or a bank note.",FALSE
"Inclose (v. t.) To separate from common grounds by a fence; as, to inclose lands.",TRUE
Inclose (v. t.) To put into harness; to harness.,FALSE
"Incloser (n.) One who, or that which, incloses; one who fences off land from common grounds.",TRUE
"Inclosure (n.) The act of inclosing; the state of being inclosed, shut up, or encompassed; the separation of land from common ground by a fence.",FALSE
Inclosure (n.) That which is inclosed or placed within something; a thing contained; a space inclosed or fenced up.,TRUE
Inclosure (n.) That which incloses; a barrier or fence.,FALSE
Incloud (v. t.) To envelop as in clouds; to darken; to obscure.,TRUE
Included (imp. & p. p.) of Include,FALSE
Including (p. pr. & vb. n.) of Include,TRUE
"Include (v. t.) To confine within; to hold; to contain; to shut up; to inclose; as, the shell of a nut includes the kernel; a pearl is included in a shell.",FALSE
"Include (v. t.) To comprehend or comprise, as a genus the species, the whole a part, an argument or reason the inference; to contain; to embrace; as, this volume of Shakespeare includes his sonnets; he was included in the invitation to the family; to and including page twenty-five.",TRUE
Include (v. t.) To conclude; to end; to terminate.,FALSE
Included (a.) Inclosed; confined.,TRUE
Includible (a.) Capable of being included.,FALSE
"Inclusa (n. pl.) A tribe of bivalve mollusks, characterized by the closed state of the mantle which envelops the body. The ship borer (Teredo navalis) is an example.",TRUE
"Inclusion (n.) The act of including, or the state of being included; limitation; restriction; as, the lines of inclusion of his policy.",FALSE
"Inclusion (n.) A foreign substance, either liquid or solid, usually of minute size, inclosed in the mass of a mineral.",TRUE
Inclusive (a.) Inclosing; encircling; surrounding.,FALSE
"Inclusive (a.) Comprehending the stated limit or extremes; as, from Monday to Saturday inclusive, that is, taking in both Monday and Saturday; -- opposed to exclusive.",TRUE
Inclusively (adv.) In an inclusive manner.,FALSE
Incoach (v. t.) To put a coach.,TRUE
Incoact (a.) Alt. of Incoacted,FALSE
Incoacted (a.) Not compelled; unconstrained.,TRUE
Incoagulable (a.) Not coagulable.,FALSE
Incoalescence (n.) The state of not coalescing.,TRUE
Incocted (a.) Raw; indigestible.,FALSE
Incoercible (a.) Not to be coerced; incapable of being compelled or forced.,TRUE
"Incoercible (a.) Not capable of being reduced to the form of a liquid by pressure; -- said of any gas above its critical point; -- also particularly of oxygen, hydrogen, nitrogen, and carbon monoxide, formerly regarded as incapable of liquefaction at any temperature or pressure.",FALSE
"Incoercible (a.) That can note be confined in, or excluded from, vessels, like ordinary fluids, gases, etc.; -- said of the imponderable fluids, heat, light, electricity, etc.",TRUE
Incoexistence (n.) The state of not coexisting.,FALSE
Incog (adv.) Incognito.,TRUE
Incogitable (a.) Not cogitable; inconceivable.,FALSE
Incogitance (n.) Alt. of Incogitancy,TRUE
"Incogitancy (n.) Want of thought, or of the power of thinking; thoughtlessness; unreasonableness.",FALSE
Incogitant (a.) Toughtless; inconsiderate.,TRUE
Incogitantly (adv.) In an incogitant manner.,FALSE
"Incogitative (a.) Not cogitative; not thinking; wanting the power of thought; as, a vegetable is an incogitative being.",TRUE
Incogitativity (n.) The quality of being incogitative; want of thought or of the power of thinking.,FALSE
Incognita (n.) A woman who is unknown or in disguise.,TRUE
Incognita (n.) The state of being in disguise; -- said of a woman.,FALSE
Incognitant (a.) Ignorant.,TRUE
"Incognito (a. / adv.) Without being known; in disguise; in an assumed character, or under an assumed title; -- said esp. of great personages who sometimes adopt a disguise or an assumed character in order to avoid notice.",FALSE
Incognitos (pl. ) of Incognito,TRUE
"Incognito (a.) One unknown or in disguise, or under an assumed character or name.",FALSE
Incognito (a.) The assumption of disguise or of a feigned character; the state of being in disguise or not recognized.,TRUE
"Incognizable (a.) Not cognizable; incapable of being recognized, known, or distinguished.",FALSE
"Incognizance (n.) Failure to cognize, apprehended, or notice.",TRUE
Incognizant (a.) Not cognizant; failing to apprehended or notice.,FALSE
Incognoscible (a.) Incognizable.,TRUE
Incoherence (n.) Alt. of Incoherency,FALSE
Incoherency (n.) The quality or state of being incoherent; want of coherence; want of cohesion or adherence.,TRUE
"Incoherency (n.) Want of connection; incongruity; inconsistency; want of agreement or dependence of one part on another; as, the incoherence of arguments, facts, etc.",FALSE
Incoherency (n.) That which is incoherent.,TRUE
Incoherent (a.) Not coherent; wanting cohesion; loose; unconnected; physically disconnected; not fixed to each; -- said of material substances.,FALSE
Incoherent (a.) Wanting coherence or agreement; incongruous; inconsistent; having no dependence of one part on another; logically disconnected.,TRUE
Incoherentific (a.) Causing incoherence.,FALSE
Incoherently (adv.) In an incoherent manner; without due connection of parts.,TRUE
Incoherentness (n.) Incoherence.,FALSE
Incoincidence (n.) The quality of being incoincident; want of coincidence.,TRUE
"Incoincident (a.) Not coincident; not agreeing in time, in place, or principle.",FALSE
Incolumity (n.) Safety; security.,TRUE
Incomber (v. t.) See Encumber.,FALSE
Incombine (v. i.) To be incapable of combining; to disagree; to differ.,TRUE
Incombustibility (n.) The quality of being incombustible.,FALSE
"Incombustible (a.) Not combustible; not capable of being burned, decomposed, or consumed by fire; uninflammable; as, asbestus is an incombustible substance; carbon dioxide is an incombustible gas.",TRUE
Income (n.) A coming in; entrance; admittance; ingress; infusion.,FALSE
"Income (n.) That which is caused to enter; inspiration; influence; hence, courage or zeal imparted.",TRUE
"Income (n.) That gain which proceeds from labor, business, property, or capital of any kind, as the produce of a farm, the rent of houses, the proceeds of professional business, the profits of commerce or of occupation, or the interest of money or stock in funds, etc.; revenue; receipts; salary; especially, the annual receipts of a private person, or a corporation, from property; as, a large income.",FALSE
"Income (n.) That which is taken into the body as food; the ingesta; -- sometimes restricted to the nutritive, or digestible, portion of the food. See Food. Opposed to output.",TRUE
Incomer (n.) One who comes in.,FALSE
"Incomer (n.) One who succeeds another, as a tenant of land, houses, etc.",TRUE
Incoming (a.) Coming in; accruing.,FALSE
"Incoming (a.) Coming in, succeeding, or following, as occupant or possessor; as, in incoming tenant.",TRUE
Incoming (n.) The act of coming in; arrival.,FALSE
Incoming (n.) Income; gain.,TRUE
Incomity (n.) Want of comity; incivility; rudeness.,FALSE
"In commendam () See Commendam, and Partnership in Commendam, under Partnership.",TRUE
Incommensurability (n.) The quality or state of being incommensurable.,FALSE
"Incommensurable (a.) Not commensurable; having no common measure or standard of comparison; as, quantities are incommensurable when no third quantity can be found that is an aliquot part of both; the side and diagonal of a square are incommensurable with each other; the diameter and circumference of a circle are incommensurable.",TRUE
Incommensurable (n.) One of two or more quantities which have no common measure.,FALSE
Incommensurate (a.) Not commensurate; not admitting of a common measure; incommensurable.,TRUE
"Incommensurate (a.) Not of equal of sufficient measure or extent; not adequate; as, our means are incommensurate to our wants.",FALSE
Incommiscible (a.) Not commiscible; not mixable.,TRUE
Incommixture (n.) A state of being unmixed; separateness.,FALSE
Incommodated (imp. & p. p.) of Incommodate,TRUE
Incommodating (p. pr. & vb. n.) of Incommodate,FALSE
Incommodate (v. t.) To incommode.,TRUE
Incommodation (n.) The state of being incommoded; inconvenience.,FALSE
Incommoded (imp. & p. p.) of Incommode,TRUE
Incommoding (p. pr. & vb. n.) of Incommode,FALSE
"Incommode (v. t.) To give inconvenience or trouble to; to disturb or molest; to discommode; to worry; to put out; as, we are incommoded by want of room.",TRUE
Incommode (n.) An inconvenience.,FALSE
Incommodement (n.) The act of incommoded.,TRUE
"Incommodious (a.) Tending to incommode; not commodious; not affording ease or advantage; unsuitable; giving trouble; inconvenient; annoying; as, an incommodious seat; an incommodious arrangement.",FALSE
Incommodities (pl. ) of Incommodity,TRUE
Incommodity (n.) Inconvenience; trouble; annoyance; disadvantage; encumbrance.,FALSE
"Incommunicability (n.) The quality or state of being incommunicable, or incapable of being imparted.",TRUE
"Incommunicable (a.) Not communicable; incapable of being communicated, shared, told, or imparted, to others.",FALSE
Incommunicated (a.) Not communicated or imparted.,TRUE
Incommunicating (a.) Having no communion or intercourse with each other.,FALSE
"Incommunicative (a.) Not communicative; not free or apt to impart to others in conversation; reserved; silent; as, the messenger was incommunicative; hence, not disposed to hold fellowship or intercourse with others; exclusive.",TRUE
Incommutability (n.) The quality or state of being incommutable.,FALSE
"Incommutable (a.) Not commutable; not capable of being exchanged with, or substituted for, another.",TRUE
Incompact (a.) Alt. of Incompacted,FALSE
Incompacted (a.) Not compact; not having the parts firmly united; not solid; incoherent; loose; discrete.,TRUE
Incomparable (a.) Not comparable; admitting of no comparison with others; unapproachably eminent; without a peer or equal; matchless; peerless; transcendent.,FALSE
Incompared (a.) Peerless; incomparable.,TRUE
Incompass (v. t.) See Encompass.,FALSE
Incompassion (n.) Want of compassion or pity.,TRUE
Incompassionate (a.) Not compassionate; void of pity or of tenderness; remorseless.,FALSE
#NAME?,TRUE
Incompatibility (n.) The quality or state of being incompatible; inconsistency; irreconcilableness.,FALSE
"Incompatible (a.) Not compatible; so differing as to be incapable of harmonious combination or coexistence; inconsistent in thought or being; irreconcilably disagreeing; as, persons of incompatible tempers; incompatible colors, desires, ambition.",TRUE
"Incompatible (a.) Incapable of being together without mutual reaction or decomposition, as certain medicines.",FALSE
"Incompatible (n.) An incompatible substance; esp., in pl., things which can not be placed or used together because of a change of chemical composition or of opposing medicinal qualities; as, the incompatibles of iron.",TRUE
Incompatibleness (n.) The quality or state of being incompatible; incompatibility.,FALSE
Incompatibly (adv.) In an incompatible manner; inconsistently; incongruously.,TRUE
Incompetence (n.) Alt. of Incompetency,FALSE
"Incompetency (n.) The quality or state of being incompetent; want of physical, intellectual, or moral ability; insufficiency; inadequacy; as, the incompetency of a child hard labor, or of an idiot for intellectual efforts.",TRUE
"Incompetency (n.) Want of competency or legal fitness; incapacity; disqualification, as of a person to be heard as a witness, or to act as a juror, or of a judge to try a cause.",FALSE
"Incompetent (a.) Not competent; wanting in adequate strength, power, capacity, means, qualifications, or the like; incapable; unable; inadequate; unfit.",TRUE
"Incompetent (a.) Wanting the legal or constitutional qualifications; inadmissible; as, a person professedly wanting in religious belief is an incompetent witness in a court of law or equity; incompetent evidence.",FALSE
"Incompetent (a.) Not lying within one's competency, capacity, or authorized power; not permissible.",TRUE
Incompetently (adv.) In an competent manner; inadequately; unsuitably.,FALSE
Incompetibility (n.) See Incompatibility.,TRUE
Incompetible (a.) See Incompatible.,FALSE
"Incomplete (a.) Not complete; not filled up; not finished; not having all its parts, or not having them all adjusted; imperfect; defective.",TRUE
Incomplete (a.) Wanting any of the usual floral organs; -- said of a flower.,FALSE
Incompletely (adv.) In an incomplete manner.,TRUE
Incompleteness (n.) The state of being incomplete; imperfectness; defectiveness.,FALSE
Incompletion (n.) Want of completion; incompleteness.,TRUE
Incomplex (a.) Not complex; uncompounded; simple.,FALSE
Incompliable (a.) Not compliable; not conformable.,TRUE
Incompliance (n.) The quality or state of being incompliant; unyielding temper; obstinacy.,FALSE
Incompliance (n.) Refusal or failure to comply.,TRUE
"Incompliant (a.) Not compliant; unyielding to request, solicitation, or command; stubborn.",FALSE
Incomposed (a.) Disordered; disturbed.,TRUE
Incomposite (a.) Not composite; uncompounded; simple.,FALSE
Incompossible (a.) Not capable of joint existence; incompatible; inconsistent.,TRUE
Incomprehense (a.) Incomprehensible.,FALSE
"Incomprehensibility (n.) The quality of being incomprehensible, or beyond the reach of human intellect; incomprehensibleness; inconceivability; inexplicability.",TRUE
Incomprehensible (a.) Not capable of being contained within limits.,FALSE
Incomprehensible (a.) Not capable of being comprehended or understood; beyond the reach of the human intellect; inconceivable.,TRUE
Incomprehension (n.) Want of comprehension or understanding.,FALSE
Incomprehensive (a.) Not comprehensive; not capable of including or of understanding; not extensive; limited.,TRUE
"Incompressibility (n.) The quality of being incompressible, or incapable of reduction in volume by pressure; -- formerly supposed to be a property of liquids.",FALSE
"Incompressible (a.) Not compressible; incapable of being reduced by force or pressure into a smaller compass or volume; resisting compression; as, many liquids and solids appear to be almost incompressible.",TRUE
Incomputable (a.) Not computable.,FALSE
Inconcealable (a.) Not concealable.,TRUE
Inconceivability (n.) The quality of being inconceivable; inconceivableness.,FALSE
"Inconceivable (a.) Not conceivable; incapable of being conceived by the mind; not explicable by the human intellect, or by any known principles or agencies; incomprehensible; as, it is inconceivable to us how the will acts in producing muscular motion.",TRUE
Inconceptible (a.) Inconceivable.,FALSE
Inconcerning (a.) Unimportant; trifling.,TRUE
Inconcinne (a.) Dissimilar; incongruous; unsuitable.,FALSE
Inconcinnity (n.) Want of concinnity or congruousness; unsuitableness.,TRUE
Inconcinnous (a.) Not concinnous; unsuitable; discordant.,FALSE
Inconcludent (a.) Not inferring a conclusion or consequence; not conclusive.,TRUE
Inconcluding (a.) Inferring no consequence.,FALSE
"Inconclusive (a.) Not conclusive; leading to no conclusion; not closing or settling a point in debate, or a doubtful question; as, evidence is inconclusive when it does not exhibit the truth of a disputed case in such a manner as to satisfy the mind, and put an end to debate or doubt.",TRUE
Inconcoct (a.) Inconcocted.,FALSE
"Inconcocted (a.) Imperfectly digested, matured, or ripened.",TRUE
Inconcoction (n.) The state of being undigested; unripeness; immaturity.,FALSE
Inconcrete (a.) Not concrete.,TRUE
Inconcurring (a.) Not concurring; disagreeing.,FALSE
Inconcussible (a.) Not concussible; that cannot be shaken.,TRUE
Incondensability (n.) Alt. of Incondensibility,FALSE
Incondensibility (n.) The quality or state of being incondensable.,TRUE
Incondensable (a.) Alt. of Incondensible,FALSE
"Incondensible (a.) Not condensable; incapable of being made more dense or compact, or reduced to liquid form.",TRUE
Incondite (a.) Badly put together; inartificial; rude; unpolished; irregular.,FALSE
Inconditional (a.) Unconditional.,TRUE
Inconditionate (a.) Not conditioned; not limited; absolute.,FALSE
Inconform (a.) Unconformable.,TRUE
Inconformable (a.) Unconformable.,FALSE
Inconformity (n.) Want of conformity; nonconformity.,TRUE
Inconfused (a.) Not confused; distinct.,FALSE
Inconfusion (n.) Freedom from confusion; distinctness.,TRUE
Inconfutable (a.) Not confutable.,FALSE
Incongealable (a.) Not congealable; incapable of being congealed.,TRUE
Incongenial (a.) Not congenial; uncongenial.,FALSE
Incongruence (n.) Want of congruence; incongruity.,TRUE
Incongruent (a.) Incongruous.,FALSE
Incongruities (pl. ) of Incongruity,TRUE
Incongruity (n.) The quality or state of being incongruous; want of congruity; unsuitableness; inconsistency; impropriety.,FALSE
Incongruity (n.) Disagreement of parts; want of symmetry or of harmony.,TRUE
Incongruity (n.) That which is incongruous; want of congruity.,FALSE
"Incongruous (a.) Not congruous; reciprocally disagreeing; not capable of harmonizing or readily assimilating; inharmonious; inappropriate; unsuitable; not fitting; inconsistent; improper; as, an incongruous remark; incongruous behavior, action, dress, etc.",TRUE
Inconnected (a.) Not connected; disconnected.,FALSE
Inconnection (n.) Disconnection.,TRUE
Inconnexedly (adv.) Not connectedly; without connection.,FALSE
Inconscionable (a.) Unconscionable.,TRUE
Inconscious (a.) Unconscious.,FALSE
Inconsecutiveness (n.) The state or quality of not being consecutive.,TRUE
Inconsequence (n.) The quality or state of being inconsequent; want of just or logical inference or argument; inconclusiveness.,FALSE
Inconsequent (a.) Not following from the premises; not regularly inferred; invalid; not characterized by logical method; illogical; arbitrary; inconsistent; of no consequence.,TRUE
"Inconsequential (a.) Not regularly following from the premises; hence, irrelevant; unimportant; of no consequence.",FALSE
Inconsequentiality (n.) The state of being inconsequential.,TRUE
Inconsequentness (n.) Inconsequence.,FALSE
"Inconsiderable (a.) Not considerable; unworthy of consideration or notice; unimportant; small; trivial; as, an inconsiderable distance; an inconsiderable quantity, degree, value, or sum.",TRUE
Inconsideracy (n.) Inconsiderateness; thoughtlessness.,FALSE
"Inconsiderate (a.) Not considerate; not attentive to safety or to propriety; not regarding the rights or feelings of others; hasty; careless; thoughtless; heedless; as, the young are generally inconsiderate; inconsiderate conduct.",TRUE
Inconsiderate (a.) Inconsiderable.,FALSE
Inconsiderately (adv.) In an inconsiderate manner.,TRUE
Inconsiderateness (n.) The quality or state of being inconsiderate.,FALSE
Inconsideration (n.) Want of due consideration; inattention to consequences; inconsiderateness.,TRUE
Inconsistence (n.) Inconsistency.,FALSE
Inconsistencies (pl. ) of Inconsistency,TRUE
Inconsistency (n.) The quality or state of being inconsistent; discordance in respect to sentiment or action; such contrariety between two things that both can not exist or be true together; disagreement; incompatibility.,FALSE
"Inconsistency (n.) Absurdity in argument ore narration; incoherence or irreconcilability in the parts of a statement, argument, or narration; that which is inconsistent.",TRUE
Inconsistency (n.) Want of stability or uniformity; unsteadiness; changeableness; variableness.,FALSE
"Inconsistent (a.) Not consistent; showing inconsistency; irreconcilable; discordant; at variance, esp. as regards character, sentiment, or action; incompatible; incongruous; contradictory.",TRUE
"Inconsistent (a.) Not exhibiting uniformity of sentiment, steadiness to principle, etc.; unequal; fickle; changeable.",FALSE
Inconsistently (adv.) In an inconsistent manner.,TRUE
Inconsistentness (n.) Inconsistency.,FALSE
Inconsisting (a.) Inconsistent.,TRUE
Inconsolable (a.) Not consolable; incapable of being consoled; grieved beyond susceptibility of comfort; disconsolate.,FALSE
Inconsonance (n.) Alt. of Inconsonancy,TRUE
"Inconsonancy (n.) Want of consonance or harmony of sound, action, or thought; disagreement.",FALSE
Inconsonant (a.) Not consonant or agreeing; inconsistent; discordant.,TRUE
Inconspicuous (a.) Not conspicuous or noticeable; hardly discernible.,FALSE
Inconstance (n.) Inconstancy.,TRUE
Inconstancy (n.) The quality or state of being inconstant; want of constancy; mutability; fickleness; variableness.,FALSE
"Inconstant (a.) Not constant; not stable or uniform; subject to change of character, appearance, opinion, inclination, or purpose, etc.; not firm; unsteady; fickle; changeable; variable; -- said of persons or things; as, inconstant in love or friendship.",TRUE
Inconstantly (adv.) In an inconstant manner.,FALSE
"Incomsumable (a.) Not consumable; incapable of being consumed, wasted, or spent.",TRUE
Inconsummate (a.) Not consummated; not finished; incomplete.,FALSE
Inconsumptible (a.) Inconsumable.,TRUE
Incontaminate (a.) Not contaminated; pure.,FALSE
Incontentation (n.) Discontent.,TRUE
Incontestability (n.) The quality or state of being incontestable.,FALSE
"Incontestable (a.) Not contestable; not to be disputed; that cannot be called in question or controverted; incontrovertible; indisputable; as, incontestable evidence, truth, or facts.",TRUE
Incontested (a.) Not contested.,FALSE
Incontiguous (a.) Not contiguous; not adjoining or in contact; separate.,TRUE
Incontinence (n.) Alt. of Incontinency,FALSE
"Incontinency (n.) Incapacity to hold; hence, incapacity to hold back or restrain; the quality or state of being incontinent; want of continence; failure to restrain the passions or appetites; indulgence of lust; lewdness.",TRUE
"Incontinency (n.) The inability of any of the animal organs to restrain the natural evacuations, so that the discharges are involuntary; as, incontinence of urine.",FALSE
"Incontinent (a.) Not continent; uncontrolled; not restraining the passions or appetites, particularly the sexual appetite; indulging unlawful lust; unchaste; lewd.",TRUE
Incontinent (a.) Unable to restrain natural evacuations.,FALSE
Incontinent (n.) One who is unchaste.,TRUE
Incontinent (adv.) Incontinently; instantly immediately.,FALSE
"Incontinently (adv.) In an incontinent manner; without restraint, or without due restraint; -- used esp. of the passions or appetites.",TRUE
Incontinently (adv.) Immediately; at once; forthwith.,FALSE
Incontracted (a.) Uncontracted.,TRUE
Incontrollable (a.) Not controllable; uncontrollable.,FALSE
Incontrovertibility (n.) The state or condition of being incontrovertible.,TRUE
Incontrovertible (a.) Not controvertible; too clear or certain to admit of dispute; indisputable.,FALSE
"Inconvenience (n.) The quality or condition of being inconvenient; want of convenience; unfitness; unsuitableness; inexpediency; awkwardness; as, the inconvenience of the arrangement.",TRUE
"Inconvenience (n.) That which gives trouble, embarrassment, or uneasiness; disadvantage; anything that disturbs quiet, impedes prosperity, or increases the difficulty of action or success; as, one inconvenience of life is poverty.",FALSE
"Inconvenience (v. t.) To put to inconvenience; to incommode; as, to inconvenience a neighbor.",TRUE
Inconveniency (n.) Inconvenience.,FALSE
